member_id,first_name,last_name,address,local_number,salary,employer,start_date,actively_working,length_worked_yrs
27233,Quinn,Wright,824 Maple St,104,52939.0,DEF Ltd,2017-09-15,False,6.743326488706366
27234,first_name,Moore,624 Oak St,104,54379.0,XYZ Inc,2017-01-15,True,7.408624229979466
27235,Carol,Davis,422 Poplar St,101,50145.0,DEF Ltd,2018-04-06,True,6.187542778918549
27237,Sam,Smith,594 Willow St,105,48981.0,ABC Corp,2020-05-15,False,4.079397672826831
27238,Paul,Smith,726 Birch St,103,46815.0,DEF Ltd,2020-09-14,False,3.7453798767967146
27239,Olivia,Scott,266 Ash St,103,51380.0,ABC Corp,2018-11-17,False,5.5715263518138265
27240,Quinn,Evans,709 Birch St,102,45689.0,XYZ Inc,2017-07-09,False,6.929500342231348
27241,Quinn,Black,216 Pine St,104,48213.0,ABC Corp,2017-03-18,False,7.238877481177276
27242,Jack,Adams,255 Cedar St,105,54315.0,XYZ Inc,2018-12-26,True,5.464750171115674
27243,Wendy,Mitchell,586 Pine St,104,57750.0,DEF Ltd,2018-12-10,True,5.508555783709788
27244,Sam,Edwards,188 Oak St,101,52557.0,ABC Corp,2017-12-02,False,6.529774127310062
27246,Ivy,Johnson,845 Maple St,103,62260.0,ABC Corp,2019-01-21,False,5.393566050650239
27247,Hank,Doe,366 Maple St,101,46323.0,DEF Ltd,2018-02-14,False,6.327173169062286
27249,Victor,Johnson,774 Cedar St,102,47019.0,DEF Ltd,2017-11-12,False,6.584531143052704
27250,Olivia,Wright,478 Cedar St,103,57255.0,DEF Ltd,2017-01-18,True,7.40041067761807
27251,Kate,Walker,950 Ash St,105,61438.0,DEF Ltd,2020-03-10,False,4.26009582477755
27252,Tina,Hall,500 Oak St,101,62566.0,ABC Corp,2017-07-14,True,6.915811088295688
27253,Quinn,Adams,742 Pine St,103,45069.0,DEF Ltd,2018-09-14,True,5.746748802190281
27254,Victor,Adams,266 Spruce St,105,48231.0,XYZ Inc,2020-10-02,False,3.696098562628337
27255,Frank,Moore,874 Fir St,102,54470.0,DEF Ltd,2018-11-16,False,5.574264202600959
27257,Rachel,Edwards,886 Pine St,101,47685.0,ABC Corp,2017-05-11,True,7.091033538672143
27258,Victor,Davis,461 Maple St,105,63369.0,DEF Ltd,2018-03-17,True,6.242299794661191
27259,Bob,Mitchell,276 Ash St,104,56774.0,ABC Corp,2018-12-11,True,5.505817932922656
27260,Carol,King,946 Pine St,105,49288.0,XYZ Inc,2020-06-23,False,3.972621492128679
27261,Nick,Brown,155 Fir St,104,60801.0,DEF Ltd,2020-07-04,False,3.9425051334702257
27262,Leo,Davis,591 Cedar St,102,56556.0,ABC Corp,2018-01-14,False,6.412046543463381
27263,David,Green,234 Cedar St,103,55230.0,ABC Corp,2017-01-11,False,7.4195756331279945
27264,Ivy,Evans,204 Willow St,105,60246.0,ABC Corp,2020-06-01,False,4.032854209445585
27265,Alice,Lee,123 Fir St,105,48649.0,ABC Corp,2017-03-23,False,7.225188227241615
27266,Hank,Walker,505 Elm St,102,53839.0,ABC Corp,2021-01-21,False,3.3921971252566734
27267,Grace,White,282 Maple St,103,57727.0,XYZ Inc,2020-09-20,False,3.728952772073922
27271,Ivy,Gray,979 Poplar St,105,47848.0,XYZ Inc,2020-11-03,True,3.6084873374401094
27272,Quinn,Brown,867 Cedar St,103,60714.0,DEF Ltd,2020-11-20,False,3.561943874058864
27273,Wendy,Green,121 Pine St,104,60089.0,XYZ Inc,2017-03-10,False,7.260780287474333
27274,David,Smith,298 Fir St,103,57810.0,DEF Ltd,2017-07-20,False,6.899383983572895
27275,Leo,Lee,163 Maple St,102,50995.0,ABC Corp,2019-07-06,True,4.939082819986311
27277,John,Scott,819 Willow St,101,47008.0,XYZ Inc,2017-02-14,True,7.326488706365503
27278,Frank,King,654 Pine St,102,47856.0,ABC Corp,2018-05-13,False,6.0862422997946615
27279,Leo,Davis,191 Cedar St,101,51382.0,DEF Ltd,2018-07-25,True,5.886379192334018
27280,Sam,Doe,718 Poplar St,101,58763.0,XYZ Inc,2019-09-02,True,4.780287474332649
27281,Bob,Green,613 Pine St,104,46954.0,XYZ Inc,2020-11-10,True,3.589322381930185
27282,Rachel,Adams,139 Fir St,102,56890.0,ABC Corp,2018-11-14,False,5.579739904175223
27283,Sam,Green,204 Birch St,103,62172.0,XYZ Inc,2018-01-04,True,6.439425051334703
27284,David,Brown,436 Poplar St,104,45700.0,DEF Ltd,2019-09-27,False,4.7118412046543465
27285,John,Edwards,241 Maple St,104,49843.0,DEF Ltd,2018-12-24,True,5.470225872689938
27286,Frank,Mitchell,431 Cedar St,104,51744.0,DEF Ltd,2020-09-13,True,3.7481177275838466
27287,Carol,Scott,252 Maple St,102,58384.0,DEF Ltd,2018-09-03,False,5.776865160848733
27288,Alice,Scott,969 Pine St,104,49275.0,XYZ Inc,2020-03-10,True,4.26009582477755
27290,Alice,Clark,859 Pine St,101,46971.0,XYZ Inc,2019-06-15,False,4.996577686516085
27292,Quinn,Lee,764 Pine St,104,51212.0,ABC Corp,2020-11-14,True,3.578370978781656
27293,Olivia,Wright,591 Poplar St,103,62030.0,DEF Ltd,2017-04-08,True,7.181382614647502
27295,Kate,Brown,373 Ash St,104,63575.0,XYZ Inc,2021-02-04,False,3.353867214236824
27296,Alice,Lee,660 Poplar St,105,58442.0,XYZ Inc,2019-01-07,False,5.431895961670089
27297,Tina,Johnson,552 Willow St,103,50308.0,ABC Corp,2021-01-02,False,3.4442162902121836
27298,Sam,Wright,241 Cedar St,103,64081.0,XYZ Inc,2017-05-21,False,7.063655030800821
27299,Paul,Brown,307 Ash St,101,63660.0,XYZ Inc,2019-03-31,True,5.204654346338125
27301,Sam,Hall,636 Fir St,103,49580.0,DEF Ltd,2017-06-26,False,6.965092402464066
27302,Sam,Green,584 Pine St,104,47110.0,XYZ Inc,2020-02-23,False,4.303901437371663
27303,Sam,Moore,631 Willow St,103,54063.0,DEF Ltd,2018-11-02,False,5.6125941136208075
27304,Paul,White,845 Elm St,104,59886.0,DEF Ltd,2018-06-13,False,6.0013689253935665
27305,first_name,Smith,232 Maple St,101,64186.0,DEF Ltd,2020-07-25,True,3.885010266940452
27306,Leo,Wright,735 Birch St,101,58112.0,DEF Ltd,2019-07-15,False,4.914442162902122
27307,Victor,Lee,683 Fir St,101,50447.0,ABC Corp,2018-03-13,True,6.253251197809719
27308,Leo,Lee,387 Maple St,101,51360.0,XYZ Inc,2017-08-26,False,6.798083504449007
27309,Paul,Adams,493 Pine St,103,50009.0,ABC Corp,2018-06-17,True,5.990417522245037
27310,Olivia,Clark,728 Fir St,102,50739.0,DEF Ltd,2019-07-23,True,4.892539356605065
27311,Eve,Adams,488 Spruce St,103,63503.0,DEF Ltd,2021-01-30,False,3.3675564681724848
27312,Nick,Evans,915 Ash St,101,46941.0,DEF Ltd,2017-09-22,False,6.72416153319644
27313,Eve,Brown,339 Oak St,102,58688.0,ABC Corp,2017-02-16,True,7.321013004791239
27314,Olivia,Gray,202 Poplar St,103,54250.0,DEF Ltd,2017-09-04,True,6.7734428473648185
27315,David,Baker,972 Elm St,105,57004.0,DEF Ltd,2019-12-14,True,4.498288843258043
27316,Nick,Clark,360 Willow St,102,61007.0,XYZ Inc,2018-09-03,False,5.776865160848733
27317,Jane,Green,167 Spruce St,104,55063.0,ABC Corp,2020-02-20,True,4.312114989733059
27318,Quinn,Johnson,414 Cedar St,105,58892.0,DEF Ltd,2019-07-09,False,4.930869267624915
27319,Victor,Green,917 Elm St,102,56233.0,DEF Ltd,2020-02-26,True,4.295687885010267
27320,Olivia,Johnson,853 Poplar St,104,46040.0,ABC Corp,2020-10-18,False,3.652292950034223
27321,John,Wright,650 Poplar St,103,60878.0,XYZ Inc,2017-02-14,False,7.326488706365503
27322,Bob,Clark,210 Oak St,104,52128.0,ABC Corp,2019-05-05,False,5.108829568788501
27323,Alice,Black,763 Willow St,104,56547.0,XYZ Inc,2019-11-25,False,4.550308008213553
27324,Bob,Walker,861 Fir St,105,51037.0,XYZ Inc,2018-11-25,False,5.549623545516769
27325,Uma,White,706 Oak St,105,64773.0,ABC Corp,2019-05-04,False,5.111567419575633
27326,Carol,Gray,471 Maple St,103,51845.0,ABC Corp,2020-01-05,True,4.438056125941136
27327,Alice,Moore,675 Maple St,102,56132.0,DEF Ltd,2019-09-02,True,4.780287474332649
27328,Hank,Hall,458 Ash St,103,58056.0,DEF Ltd,2018-12-08,False,5.514031485284052
27329,Paul,White,913 Oak St,105,52663.0,DEF Ltd,2020-07-05,False,3.9397672826830936
27330,Hank,King,769 Maple St,103,50987.0,XYZ Inc,2018-12-25,False,5.467488021902806
27331,Paul,Scott,264 Cedar St,104,61531.0,XYZ Inc,2019-02-12,True,5.333333333333333
27332,Jack,Doe,334 Spruce St,103,51128.0,ABC Corp,2017-01-22,False,7.389459274469542
27333,Quinn,Clark,688 Pine St,101,54379.0,ABC Corp,2019-12-04,True,4.525667351129363
27335,Leo,Davis,500 Willow St,103,61026.0,XYZ Inc,2019-06-22,True,4.97741273100616
27336,Sam,Moore,679 Spruce St,101,58664.0,ABC Corp,2017-02-05,False,7.351129363449692
27338,Alice,Evans,456 Birch St,104,56776.0,ABC Corp,2018-03-10,True,6.261464750171116
27339,Olivia,Smith,320 Fir St,105,58160.0,ABC Corp,2020-12-23,True,3.4715947980835042
27341,Jack,Scott,637 Maple St,105,64590.0,ABC Corp,2017-10-14,True,6.663928815879535
27342,Olivia,Edwards,504 Willow St,104,51127.0,ABC Corp,2017-01-16,True,7.405886379192334
27343,Rachel,Brown,772 Pine St,104,55686.0,ABC Corp,2019-08-11,True,4.8405201916495555
27344,Jane,Hall,606 Elm St,103,49287.0,DEF Ltd,2017-04-09,True,7.17864476386037
27345,David,White,158 Cedar St,101,51850.0,DEF Ltd,2017-01-13,True,7.41409993155373
27346,Uma,Allen,131 Fir St,102,59481.0,DEF Ltd,2019-10-29,True,4.6242299794661195
27347,Carol,Davis,739 Spruce St,102,55628.0,ABC Corp,2019-06-14,False,4.999315537303217
27348,Bob,Lee,215 Elm St,105,59896.0,ABC Corp,2019-04-30,False,5.122518822724161
27349,Eve,Mitchell,781 Pine St,101,50862.0,XYZ Inc,2019-03-04,True,5.278576317590692
27350,Mia,Edwards,893 Ash St,103,56840.0,ABC Corp,2019-01-16,False,5.4072553045859
27352,first_name,White,237 Willow St,105,55335.0,DEF Ltd,2019-06-07,False,5.018480492813142
27353,John,Walker,318 Pine St,102,45296.0,ABC Corp,2018-10-16,False,5.6591375770020536
27354,Hank,Edwards,595 Maple St,103,59101.0,ABC Corp,2018-01-08,True,6.4284736481861735
27355,Victor,White,663 Birch St,104,64185.0,ABC Corp,2017-02-26,False,7.293634496919918
27356,Ivy,Brown,269 Oak St,105,50576.0,ABC Corp,2018-04-24,True,6.138261464750171
27357,first_name,Brown,603 Poplar St,102,59022.0,DEF Ltd,2019-08-04,True,4.85968514715948
27359,John,Gray,482 Ash St,101,59984.0,XYZ Inc,2017-04-17,True,7.156741957563312
27360,Rachel,Moore,427 Elm St,103,55927.0,ABC Corp,2017-03-28,True,7.211498973305955
27361,Alice,Scott,245 Poplar St,103,62821.0,ABC Corp,2017-09-20,True,6.729637234770705
27362,David,Smith,585 Cedar St,104,52754.0,ABC Corp,2018-07-21,True,5.897330595482546
27363,Frank,Clark,766 Pine St,101,53408.0,DEF Ltd,2020-04-22,False,4.142368240930869
27364,Carol,Brown,328 Poplar St,104,47919.0,DEF Ltd,2019-06-16,False,4.993839835728953
27365,Leo,Johnson,294 Maple St,101,49498.0,DEF Ltd,2017-11-02,True,6.611909650924025
27367,Tina,Mitchell,369 Birch St,103,47300.0,ABC Corp,2019-04-30,False,5.122518822724161
27368,Victor,Brown,816 Poplar St,102,60384.0,XYZ Inc,2017-08-28,False,6.792607802874743
27369,Paul,Johnson,728 Ash St,103,60368.0,DEF Ltd,2019-04-22,False,5.144421629021219
27370,Jack,Black,260 Spruce St,104,49056.0,XYZ Inc,2020-04-06,True,4.186173853524983
27371,Paul,Moore,639 Spruce St,102,57724.0,XYZ Inc,2017-09-01,True,6.781656399726215
27372,Grace,Smith,874 Cedar St,104,45640.0,XYZ Inc,2018-07-02,True,5.949349760438056
27373,first_name,Walker,970 Oak St,102,52727.0,XYZ Inc,2017-05-21,True,7.063655030800821
27375,Alice,Adams,638 Pine St,105,58421.0,DEF Ltd,2017-04-24,False,7.137577002053388
27376,Olivia,Evans,293 Cedar St,104,48433.0,DEF Ltd,2019-07-13,False,4.919917864476386
27377,Ivy,Wright,516 Cedar St,101,58440.0,DEF Ltd,2019-04-30,False,5.122518822724161
27378,Hank,Walker,674 Oak St,101,60626.0,ABC Corp,2019-03-30,False,5.207392197125257
27379,Leo,White,845 Birch St,104,50643.0,XYZ Inc,2017-08-02,False,6.863791923340178
27380,Kate,Johnson,870 Cedar St,101,49687.0,DEF Ltd,2018-06-04,False,6.026009582477755
27381,Leo,Green,305 Spruce St,101,54651.0,DEF Ltd,2017-12-19,True,6.483230663928816
27382,Alice,Walker,546 Cedar St,102,62443.0,DEF Ltd,2018-04-26,False,6.132785763175907
27383,Sam,Wright,690 Willow St,104,57008.0,XYZ Inc,2017-09-17,False,6.737850787132102
27384,Victor,Johnson,922 Spruce St,101,58686.0,DEF Ltd,2020-07-16,True,3.909650924024641
27385,Leo,White,199 Elm St,101,63411.0,DEF Ltd,2017-04-11,False,7.173169062286106
27386,Jack,Walker,179 Elm St,102,60847.0,ABC Corp,2020-09-11,False,3.753593429158111
27387,Eve,Doe,182 Cedar St,105,60660.0,ABC Corp,2017-05-12,False,7.08829568788501
27388,Nick,Young,784 Pine St,105,59631.0,ABC Corp,2018-10-18,False,5.653661875427789
27390,Jack,Black,393 Fir St,104,56854.0,DEF Ltd,2019-03-19,False,5.23750855578371
27391,Olivia,Evans,692 Birch St,105,50866.0,XYZ Inc,2018-04-30,False,6.121834360027378
27392,Olivia,Moore,328 Willow St,104,45266.0,DEF Ltd,2019-10-31,False,4.618754277891855
27393,Wendy,Allen,294 Oak St,101,51991.0,XYZ Inc,2018-04-21,False,6.146475017111568
27394,Ivy,Doe,752 Ash St,103,63803.0,XYZ Inc,2019-09-21,False,4.728268309377139
27395,Uma,Brown,111 Oak St,102,47035.0,XYZ Inc,2020-03-25,False,4.219028062970568
27396,John,Walker,865 Cedar St,101,64722.0,DEF Ltd,2020-01-01,False,4.4490075290896645
27397,Frank,Edwards,264 Ash St,104,57307.0,DEF Ltd,2017-12-03,True,6.52703627652293
27398,Leo,Edwards,241 Fir St,105,53597.0,DEF Ltd,2020-07-31,True,3.868583162217659
27399,Tina,Black,529 Oak St,101,48990.0,XYZ Inc,2018-05-14,True,6.083504449007529
27400,first_name,Gray,510 Cedar St,105,61575.0,XYZ Inc,2018-07-03,True,5.946611909650924
27402,Ivy,Davis,202 Fir St,105,56192.0,DEF Ltd,2020-10-05,False,3.6878850102669403
27403,Sam,Lee,496 Maple St,103,47969.0,XYZ Inc,2017-06-05,True,7.02258726899384
27405,Victor,Johnson,254 Fir St,102,45638.0,XYZ Inc,2017-03-23,True,7.225188227241615
27406,Mia,Doe,331 Poplar St,103,64232.0,XYZ Inc,2021-01-26,False,3.378507871321013
27407,Ivy,Young,336 Oak St,105,46716.0,XYZ Inc,2019-08-17,False,4.824093086926762
27408,Ivy,Wright,265 Poplar St,101,61540.0,ABC Corp,2017-05-30,True,7.039014373716633
27409,Leo,Evans,512 Poplar St,103,48344.0,XYZ Inc,2019-08-18,False,4.82135523613963
27410,Uma,Clark,782 Fir St,105,57682.0,DEF Ltd,2018-12-14,True,5.49760438056126
27411,Eve,Lee,611 Oak St,101,60653.0,DEF Ltd,2017-03-28,True,7.211498973305955
27412,Quinn,Walker,700 Fir St,104,55921.0,XYZ Inc,2018-06-22,True,5.976728268309377
27413,Frank,Baker,392 Maple St,103,51980.0,XYZ Inc,2020-05-07,False,4.101300479123887
27414,Mia,Davis,925 Poplar St,104,60843.0,ABC Corp,2017-01-25,True,7.381245722108145
27415,Quinn,Allen,786 Ash St,102,52526.0,DEF Ltd,2018-10-15,False,5.661875427789186
27416,first_name,Scott,297 Willow St,102,55875.0,DEF Ltd,2018-11-03,True,5.6098562628336754
27417,Tina,Clark,734 Cedar St,105,59160.0,ABC Corp,2017-05-19,True,7.069130732375085
27419,John,Allen,483 Maple St,103,64961.0,ABC Corp,2019-12-05,True,4.522929500342231
27420,Victor,Baker,160 Poplar St,103,64334.0,DEF Ltd,2020-12-31,True,3.4496919917864477
27421,Bob,Black,498 Oak St,105,51180.0,DEF Ltd,2017-03-24,True,7.222450376454483
27422,Kate,Scott,436 Ash St,103,47508.0,XYZ Inc,2018-04-20,True,6.1492128678987
27423,Uma,King,348 Ash St,102,59748.0,XYZ Inc,2019-09-12,True,4.7529089664613275
27425,Grace,Lee,816 Oak St,101,62758.0,ABC Corp,2020-09-19,False,3.7316906228610542
27426,Eve,Adams,761 Oak St,105,59127.0,DEF Ltd,2019-06-03,True,5.02943189596167
27427,Jane,Doe,233 Spruce St,104,61107.0,DEF Ltd,2017-12-28,True,6.458590006844627
27429,Paul,Clark,767 Pine St,103,61028.0,DEF Ltd,2018-05-09,True,6.09719370294319
14472,Olivia,Mitchell,427 Cedar St,105,63050.0,XYZ Inc,2019-07-30,True,4.87337440109514
27431,Hank,Davis,131 Ash St,102,49788.0,XYZ Inc,2017-04-08,False,7.181382614647502
27432,Kate,White,789 Cedar St,104,57520.0,XYZ Inc,2019-06-13,True,5.002053388090349
27433,Jack,Hall,604 Poplar St,105,58764.0,XYZ Inc,2020-04-19,True,4.1505817932922655
27434,Nick,Black,992 Cedar St,103,58280.0,DEF Ltd,2018-03-27,False,6.2149212867898695
27435,Victor,White,791 Willow St,102,55093.0,ABC Corp,2019-01-01,True,5.448323066392882
27437,Sam,Johnson,973 Birch St,105,61043.0,DEF Ltd,2021-01-09,False,3.4250513347022586
27438,Jane,Black,489 Birch St,101,60110.0,XYZ Inc,2018-12-02,True,5.530458590006845
27439,Nick,Lee,671 Fir St,104,55403.0,ABC Corp,2018-02-13,True,6.329911019849418
27440,Kate,Evans,817 Elm St,101,59561.0,XYZ Inc,2018-11-05,True,5.604380561259411
27443,Rachel,Gray,260 Cedar St,103,45521.0,ABC Corp,2021-02-08,True,3.3429158110882957
27444,Kate,Moore,114 Oak St,105,62688.0,DEF Ltd,2020-04-22,True,4.142368240930869
27445,Sam,Davis,786 Fir St,102,47590.0,XYZ Inc,2018-09-22,False,5.724845995893224
27446,Eve,Brown,664 Ash St,101,45887.0,DEF Ltd,2019-02-28,True,5.28952772073922
27447,Ivy,Smith,307 Oak St,103,56904.0,DEF Ltd,2020-04-27,True,4.128678986995209
27448,Alice,Young,331 Cedar St,103,62046.0,DEF Ltd,2019-11-28,False,4.542094455852156
27449,Paul,King,316 Spruce St,104,48088.0,DEF Ltd,2020-07-23,True,3.890485968514716
27451,Tina,Clark,808 Pine St,101,51067.0,XYZ Inc,2018-09-29,True,5.705681040383299
27452,Kate,Doe,544 Cedar St,102,52332.0,ABC Corp,2019-07-19,True,4.903490759753593
27453,Mia,Brown,342 Spruce St,104,59963.0,DEF Ltd,2017-06-16,True,6.992470910335387
27454,Bob,Green,220 Birch St,102,50327.0,ABC Corp,2017-08-12,True,6.836413415468857
27455,Bob,Edwards,359 Elm St,105,47830.0,DEF Ltd,2019-05-22,False,5.062286105407256
27457,Uma,Green,604 Ash St,103,49115.0,ABC Corp,2020-07-11,False,3.923340177960301
27458,Eve,Black,345 Oak St,103,64218.0,ABC Corp,2019-10-04,True,4.692676249144422
27459,Nick,Johnson,617 Fir St,105,45910.0,DEF Ltd,2017-01-27,False,7.3757700205338805
27460,Carol,Green,706 Fir St,104,58702.0,DEF Ltd,2018-02-24,True,6.299794661190965
27461,Paul,King,370 Maple St,103,49609.0,ABC Corp,2020-04-12,False,4.16974674880219
27463,Ivy,Adams,493 Elm St,104,55958.0,XYZ Inc,2020-08-04,True,3.8576317590691307
27464,Bob,Edwards,110 Birch St,103,47034.0,XYZ Inc,2020-07-06,False,3.9370294318959616
27465,Rachel,Hall,338 Elm St,104,48719.0,DEF Ltd,2019-09-21,False,4.728268309377139
27466,Tina,Johnson,716 Birch St,102,49263.0,XYZ Inc,2019-01-27,True,5.377138945927447
27467,Eve,King,774 Pine St,101,48717.0,ABC Corp,2020-08-11,False,3.838466803559206
27470,Paul,Lee,723 Poplar St,104,51547.0,ABC Corp,2020-03-26,True,4.216290212183436
27471,Jack,Brown,962 Spruce St,105,52521.0,DEF Ltd,2020-05-10,True,4.093086926762491
27472,Frank,Hall,501 Spruce St,101,51993.0,ABC Corp,2017-12-12,True,6.50239561943874
27473,Eve,Clark,458 Birch St,104,55543.0,ABC Corp,2017-01-07,True,7.430527036276523
27475,Tina,Brown,796 Fir St,103,55170.0,XYZ Inc,2017-08-05,True,6.855578370978781
27477,Wendy,Adams,765 Pine St,105,47007.0,DEF Ltd,2020-03-22,True,4.227241615331964
27478,Victor,Mitchell,368 Spruce St,101,60867.0,XYZ Inc,2020-07-29,False,3.8740588637919235
27481,Olivia,Evans,232 Willow St,104,46239.0,XYZ Inc,2018-11-02,True,5.6125941136208075
27482,Tina,Davis,852 Oak St,103,58337.0,XYZ Inc,2017-06-13,False,7.000684462696783
27483,Ivy,Adams,555 Spruce St,103,64207.0,ABC Corp,2019-07-13,True,4.919917864476386
27484,Wendy,Green,451 Birch St,101,62240.0,DEF Ltd,2020-07-05,False,3.9397672826830936
27486,Nick,Evans,964 Elm St,105,60938.0,XYZ Inc,2019-01-01,True,5.448323066392882
27487,Quinn,Allen,538 Elm St,102,50167.0,XYZ Inc,2017-07-09,False,6.929500342231348
27488,David,Smith,468 Birch St,103,64612.0,DEF Ltd,2019-07-28,False,4.878850102669404
27489,Carol,Davis,686 Cedar St,104,57061.0,DEF Ltd,2019-06-10,True,5.0102669404517455
27490,Nick,Black,889 Spruce St,101,58933.0,ABC Corp,2019-04-28,False,5.127994524298426
27491,Olivia,Clark,714 Willow St,103,54069.0,ABC Corp,2021-01-03,True,3.4414784394250515
27492,David,Allen,249 Fir St,102,61077.0,ABC Corp,2017-11-06,True,6.6009582477754964
27493,Nick,Young,192 Maple St,101,64956.0,DEF Ltd,2019-12-28,False,4.459958932238193
27494,Rachel,Lee,179 Poplar St,103,51220.0,DEF Ltd,2020-09-22,False,3.7234770704996576
27495,first_name,Brown,745 Willow St,102,49027.0,XYZ Inc,2019-11-27,True,4.544832306639288
27496,Victor,Hall,316 Poplar St,101,59727.0,DEF Ltd,2017-11-11,True,6.587268993839836
27497,Ivy,Mitchell,333 Elm St,103,47576.0,XYZ Inc,2021-02-05,True,3.351129363449692
27498,John,Hall,318 Maple St,101,46071.0,XYZ Inc,2017-09-06,True,6.767967145790554
27499,Paul,Brown,570 Spruce St,105,60171.0,XYZ Inc,2019-07-07,True,4.936344969199179
27500,Quinn,Gray,772 Willow St,105,48910.0,DEF Ltd,2017-06-29,True,6.95687885010267
27503,Carol,King,647 Pine St,103,51493.0,ABC Corp,2017-05-03,False,7.112936344969199
27504,Uma,Wright,371 Birch St,105,62517.0,ABC Corp,2019-03-20,False,5.234770704996578
27505,Eve,Adams,644 Willow St,105,61411.0,DEF Ltd,2017-04-19,False,7.151266255989048
27506,Carol,King,331 Willow St,102,57866.0,DEF Ltd,2019-12-09,True,4.511978097193703
27507,Rachel,Scott,506 Poplar St,101,54277.0,XYZ Inc,2019-12-21,False,4.479123887748118
27508,Hank,Brown,147 Willow St,102,59029.0,ABC Corp,2017-11-18,True,6.568104038329911
27509,Wendy,Scott,545 Maple St,102,60102.0,XYZ Inc,2017-08-04,True,6.8583162217659135
27510,Ivy,Young,607 Oak St,101,62777.0,ABC Corp,2020-08-01,True,3.865845311430527
27511,Grace,Davis,863 Cedar St,102,49126.0,ABC Corp,2018-09-04,True,5.774127310061601
27512,Frank,Scott,526 Spruce St,102,53910.0,XYZ Inc,2017-03-02,True,7.282683093771389
27513,Quinn,Baker,949 Poplar St,105,62936.0,DEF Ltd,2021-01-07,False,3.430527036276523
27514,Uma,Green,753 Spruce St,103,54314.0,DEF Ltd,2017-09-11,True,6.754277891854894
27515,Frank,Clark,567 Cedar St,101,47891.0,XYZ Inc,2019-05-30,False,5.040383299110198
27516,Nick,Mitchell,536 Oak St,102,56563.0,DEF Ltd,2019-01-17,True,5.404517453798768
27517,Sam,Black,558 Spruce St,105,57567.0,ABC Corp,2018-12-11,True,5.505817932922656
27518,Hank,Edwards,259 Elm St,103,51910.0,XYZ Inc,2019-05-10,False,5.0951403148528405
27519,first_name,Edwards,582 Cedar St,103,55514.0,XYZ Inc,2019-01-15,False,5.409993155373032
27521,David,Hall,651 Spruce St,103,54121.0,ABC Corp,2021-01-06,True,3.433264887063655
27522,Carol,Davis,137 Birch St,105,50849.0,ABC Corp,2017-06-29,False,6.95687885010267
27523,Olivia,Scott,992 Oak St,105,64486.0,ABC Corp,2019-06-09,True,5.0130047912388775
27524,Mia,Johnson,106 Oak St,103,60618.0,ABC Corp,2017-06-19,False,6.98425735797399
27525,Paul,Clark,545 Birch St,105,46869.0,XYZ Inc,2017-05-10,False,7.093771389459275
27526,Rachel,Evans,927 Birch St,101,51560.0,DEF Ltd,2018-03-04,True,6.277891854893908
27527,David,Edwards,257 Oak St,102,61700.0,ABC Corp,2018-12-04,False,5.5249828884325805
27529,first_name,Smith,458 Poplar St,103,62446.0,ABC Corp,2019-09-22,False,4.725530458590007
27530,Hank,Johnson,826 Pine St,104,63885.0,ABC Corp,2018-08-25,True,5.801505817932923
27531,Kate,Lee,556 Pine St,101,46917.0,ABC Corp,2019-04-02,True,5.19917864476386
27533,Rachel,Edwards,185 Ash St,103,64817.0,XYZ Inc,2019-03-16,False,5.245722108145106
27534,Alice,Walker,624 Ash St,104,49330.0,ABC Corp,2020-06-06,False,4.0191649555099245
27535,Tina,King,475 Cedar St,104,63185.0,XYZ Inc,2018-10-15,False,5.661875427789186
27536,Eve,Moore,896 Poplar St,105,48838.0,ABC Corp,2019-02-27,True,5.292265571526352
27537,Grace,Evans,555 Maple St,103,48005.0,ABC Corp,2021-01-16,False,3.405886379192334
27538,Ivy,Adams,504 Spruce St,104,64249.0,DEF Ltd,2019-01-31,False,5.366187542778919
27539,Paul,Green,564 Spruce St,101,48562.0,XYZ Inc,2021-01-21,True,3.3921971252566734
27540,Carol,Brown,252 Pine St,101,59598.0,ABC Corp,2018-12-13,False,5.500342231348392
27541,Rachel,Allen,627 Cedar St,102,52145.0,ABC Corp,2019-04-09,False,5.1800136892539355
27542,David,White,648 Willow St,105,49327.0,DEF Ltd,2019-04-01,True,5.201916495550993
27543,Grace,Young,327 Oak St,103,49153.0,DEF Ltd,2017-09-28,True,6.707734428473648
27545,Alice,Walker,717 Fir St,102,56900.0,XYZ Inc,2020-02-12,False,4.334017796030117
27546,Jane,Hall,237 Elm St,102,58945.0,DEF Ltd,2019-11-04,True,4.607802874743326
27547,Tina,Scott,234 Elm St,103,61684.0,ABC Corp,2017-05-04,False,7.110198494182067
27548,Frank,Mitchell,830 Pine St,105,47299.0,DEF Ltd,2017-10-26,False,6.631074606433949
27549,Uma,Moore,975 Ash St,105,62694.0,DEF Ltd,2019-07-31,True,4.870636550308008
27550,Victor,Brown,760 Fir St,103,60347.0,DEF Ltd,2018-01-02,False,6.444900752908967
27551,Eve,Clark,446 Fir St,101,49007.0,XYZ Inc,2020-04-04,False,4.191649555099247
27552,Uma,Walker,702 Maple St,104,59523.0,XYZ Inc,2017-03-14,False,7.2498288843258045
27554,Leo,Clark,396 Fir St,105,61941.0,XYZ Inc,2019-01-31,True,5.366187542778919
27555,Leo,Green,119 Willow St,104,50309.0,DEF Ltd,2017-07-23,False,6.891170431211499
